,page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year
3081,478008,Black Knight,\/Black_Knight_(Young_Masters)_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,11.0,Sep-11,2011.0
3082,489813,Dagan Shah,\/Dagan_Shah_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,11.0,Dec-11,2011.0
3083,510428,Father,\/Father_(Earth-616),,Bad Characters,,Bald,Male Characters,,Deceased Characters,11.0,May-11,2011.0
3084,499530,Katherine Glover,\/Katherine_Glover_(Earth-616),,Good Characters,,Brown Hair,Female Characters,,Living Characters,11.0,Apr-11,2011.0
3085,489981,Nighteyes,\/Nighteyes_(Earth-616),Secret Identity,Good Characters,Red Eyes,Brown Hair,Female Characters,,Living Characters,11.0,Nov-11,2011.0
3086,490088,Quickshot,\/Quickshot_(Earth-616),Secret Identity,Good Characters,Red Eyes,Brown Hair,Male Characters,,Living Characters,11.0,Nov-11,2011.0
3087,481421,Tier Sinclair,\/Tier_Sinclair_(Earth-616),Secret Identity,Good Characters,Red Eyes,Brown Hair,Male Characters,,Deceased Characters,11.0,Oct-11,2011.0
3088,490333,Visigoth,\/Visigoth_(Earth-616),Secret Identity,Good Characters,Red Eyes,Brown Hair,Male Characters,,Living Characters,11.0,Nov-11,2011.0
3089,532561,Kashmir Vennema,\/Kashmir_Vennema_(Earth-616),,Bad Characters,,Black Hair,Female Characters,,Living Characters,11.0,Jun-12,2012.0
3090,502003,Thori,\/Thori_(Earth-616),Secret Identity,Bad Characters,Red Eyes,Grey Hair,Male Characters,,Living Characters,11.0,Feb-12,2012.0
3091,642189,Andrea Benton,\/Andrea_Benton_(Earth-616),Public Identity,Neutral Characters,Purple Eyes,Purple Hair,Female Characters,,Living Characters,11.0,Apr-13,2013.0
3092,578698,Charlie Cluster-7,\/Charlie_Cluster-7_(Cluster)_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,Bisexual Characters,Living Characters,11.0,Feb-13,2013.0
3093,632289,Kaelynn Alexander,\/Kaelynn_Alexander_(Earth-616),,Good Characters,Blue Eyes,Black Hair,Female Characters,,Living Characters,11.0,Apr-13,2013.0
3094,47419,Axel Asher,\/Axel_Asher_(Earth-616),Secret Identity,,,Brown Hair,Male Characters,,Living Characters,11.0,,
3095,67995,Ben Gallagher,\/Ben_Gallagher_(Earth-616),Secret Identity,Good Characters,,Brown Hair,Male Characters,,Deceased Characters,11.0,,
3096,683593,Paul Anselm,\/Paul_Anselm_(Earth-616),Public Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,11.0,,
3097,12149,Rick Mason,\/Rick_Mason_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,11.0,,
3098,640759,Ebony Maw,\/Ebony_Maw_(Earth-616),No Dual Identity,Bad Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,11.0,,
3099,691815,Harrison Snow,\/Harrison_Snow_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,11.0,,
3100,632311,Monica Chang,\/Monica_Chang_(Earth-616),No Dual Identity,Good Characters,Black Eyes,Black Hair,Female Characters,,Living Characters,11.0,,
3101,681213,Udarnik,\/Udarnik_(Earth-616),Secret Identity,Neutral Characters,Blue Eyes,No Hair,Agender Characters,,Living Characters,11.0,,
3102,477516,Hirohito,\/Hirohito_(Earth-616),Public Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,10.0,Jun-42,1942.0
3103,76274,Marla Drake,\/Marla_Drake_(Earth-616),Secret Identity,Good Characters,,,Female Characters,,Living Characters,10.0,Dec-42,1942.0
3104,486516,Tommy Tyme,\/Tommy_Tyme_(Earth-616),Public Identity,Good Characters,,Orange Hair,Male Characters,,Living Characters,10.0,Apr-43,1943.0
3105,11406,Victoria Murdock,\/Victoria_Murdock_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Blond Hair,Female Characters,,Deceased Characters,10.0,Jun-47,1947.0
3106,43246,Arizona Annie,\/Arizona_Annie_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,,Deceased Characters,10.0,Mar-48,1948.0
3107,668767,Soapy,\/Soapy_(Earth-616),Public Identity,Good Characters,,Grey Hair,Male Characters,,Living Characters,10.0,Nov-55,1955.0
3108,16124,Googam,\/Googam_(Earth-616),Secret Identity,Bad Characters,Red Eyes,No Hair,Male Characters,,Living Characters,10.0,May-61,1961.0
3109,17515,Goom,\/Goom_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,10.0,Mar-61,1961.0
3110,21172,Grogg,\/Grogg_(Earth-616),Secret Identity,Good Characters,,No Hair,Male Characters,,Living Characters,10.0,Apr-61,1961.0
3111,12197,Carl Zante,\/Carl_Zante_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,10.0,Mar-63,1963.0
3112,2509,Scarlet Beetle,\/Scarlet_Beetle_(Earth-616),Public Identity,Bad Characters,Black Eyes,No Hair,Male Characters,,Living Characters,10.0,Jan-63,1963.0
3113,236126,Ve Borson,\/Ve_Borson_(Earth-616),,Good Characters,,,Male Characters,,Deceased Characters,10.0,Oct-63,1963.0
3114,236124,Vili Borson,\/Vili_Borson_(Earth-616),,Good Characters,,,Male Characters,,Deceased Characters,10.0,Oct-63,1963.0
3115,9122,Boris Turgenov,\/Boris_Turgenov_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Deceased Characters,10.0,Apr-64,1964.0
3116,307063,Franz Gruber,\/Franz_Gruber_(Earth-616),Secret Identity,Bad Characters,,Bald,Male Characters,,Living Characters,10.0,Jul-64,1964.0
3117,167858,Rama Kaliph,\/Rama_Kaliph_(Earth-616),No Dual Identity,,Brown Eyes,Grey Hair,Male Characters,,Living Characters,10.0,Sep-65,1965.0
3118,2167,Zoltan Drago,\/Zoltan_Drago_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,10.0,Feb-65,1965.0
3119,2041,August Hopper,\/August_Hopper_(Earth-616),Public Identity,Bad Characters,Green Eyes,Grey Hair,Male Characters,,Living Characters,10.0,Sep-66,1966.0
3120,15326,John Robert Keane,\/John_Robert_Keane_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Deceased Characters,10.0,Nov-66,1966.0
3121,237039,Porga,\/Porga_(Earth-616),Secret Identity,Good Characters,,No Hair,Male Characters,,Deceased Characters,10.0,Sep-66,1966.0
3122,298042,Flint,\/Flint_(Goon)_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,10.0,Jul-67,1967.0
3123,15286,Gary Buser,\/Gary_Buser_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,10.0,Nov-67,1967.0
3124,9664,Jerome Hamilton,\/Jerome_Hamilton_(Scientist)_(Earth-616),No Dual Identity,,,Blond Hair,Male Characters,,Deceased Characters,10.0,Aug-67,1967.0
3125,78006,Kraken,\/Kraken_(Earth-616),,,Yellow Eyes,No Hair,Agender Characters,,Living Characters,10.0,Jul-67,1967.0
3126,9041,Lurking Unknown,\/Lurking_Unknown_(Earth-616),Secret Identity,Bad Characters,Black Eyes,Bald,Male Characters,,Living Characters,10.0,Jan-67,1967.0
3127,299035,Lyndon Johnson,\/Lyndon_Johnson_(Earth-616),Public Identity,Neutral Characters,,Brown Hair,Male Characters,,Living Characters,10.0,Feb-67,1967.0
3128,1112,Charles Benton,\/Charles_Benton_(Earth-616),Secret Identity,Bad Characters,,Grey Hair,Male Characters,,Deceased Characters,10.0,Jun-68,1968.0
3129,17415,Randau,\/Randau_(Earth-616),,Bad Characters,,No Hair,Male Characters,,Living Characters,10.0,May-68,1968.0
3130,1520,Equilibrius,\/Equilibrius_(Earth-616),Secret Identity,,,,Male Characters,,Living Characters,10.0,Nov-69,1969.0
3131,1679,Galaxy Master,\/Galaxy_Master_(Earth-616),Secret Identity,,,No Hair,,,Living Characters,10.0,Jan-69,1969.0
3132,14905,Karthon,\/Karthon_(Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,10.0,Feb-69,1969.0
3133,14096,Dark-Crawler,\/Dark-Crawler_(Earth-616),Secret Identity,Bad Characters,Red Eyes,,Male Characters,,Living Characters,10.0,Apr-70,1970.0
3134,318066,Nameless One,\/Nameless_One_(Undying_Ones_Leader)_(Earth-616),Secret Identity,Bad Characters,Red Eyes,No Hair,Male Characters,,Living Characters,10.0,Feb-70,1970.0
3135,2469,William Carver,\/William_Carver_(Earth-616),Secret Identity,Good Characters,Brown Eyes,White Hair,Male Characters,,Deceased Characters,10.0,Oct-70,1970.0
3136,172574,Borna,\/Borna_(Earth-616),Public Identity,,,Red Hair,Male Characters,,Living Characters,10.0,Mar-71,1971.0
3137,602625,Fafnir Hellhand,\/Fafnir_Hellhand_(Earth-616),Public Identity,,Blue Eyes,Red Hair,Male Characters,,Living Characters,10.0,Jun-71,1971.0
3138,440390,Bart Slade,\/Bart_Slade_(Earth-616),,,,Black Hair,Male Characters,,Living Characters,10.0,Dec-72,1972.0
3139,54858,Clifton Graves,\/Clifton_Graves_(Earth-616),No Dual Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Deceased Characters,10.0,Apr-72,1972.0
3140,560174,Donald Sample,\/Donald_Sample_(Earth-616),Public Identity,Good Characters,,Brown Hair,Male Characters,,Deceased Characters,10.0,May-72,1972.0
3141,242649,Kid Cassidy,\/Kid_Cassidy_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Male Characters,,Deceased Characters,10.0,Oct-72,1972.0
3142,560169,Michael Kelly,\/Michael_Kelly_(Earth-616),Public Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,10.0,Jun-72,1972.0
3143,53471,Roland Hamilton,\/Roland_Hamilton_(Earth-616),Public Identity,,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,10.0,May-72,1972.0
3144,39503,Shades,\/Shades_(Earth-616),Secret Identity,Neutral Characters,Brown Eyes,Bald,Male Characters,,Deceased Characters,10.0,Jun-72,1972.0
3145,386951,Amon,\/Amon_(Horse)_(Earth-616),,Good Characters,,,,,Living Characters,10.0,Oct-73,1973.0
3146,439478,Bertha,\/Bertha_(Earth-616),No Dual Identity,Good Characters,,,Female Characters,,Living Characters,10.0,Jun-73,1973.0
3147,386952,Hecate,\/Hecate_(Horse)_(Earth-616),,,,,,,Living Characters,10.0,Oct-73,1973.0
3148,15338,Horatio Walters,\/Horatio_Walters_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,10.0,Sep-73,1973.0
3149,126090,Joshua Kale,\/Joshua_Kale_(Earth-616),Public Identity,Neutral Characters,,Black Hair,Male Characters,,Living Characters,10.0,Jun-73,1973.0
3150,2713,Moondark,\/Moondark_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,10.0,Aug-73,1973.0
3151,386953,Set,\/Set_(Horse)_(Earth-616),,,,,,,Living Characters,10.0,Oct-73,1973.0
3152,1099,Grover Raymond,\/Grover_Raymond_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,10.0,Feb-74,1974.0
3153,26498,Melinda Morrison,\/Melinda_Morrison_(Earth-616),,,,,Female Characters,,Living Characters,10.0,May-74,1974.0
3154,2739,Piranha,\/Piranha_(Earth-616),Secret Identity,Bad Characters,Yellow Eyes,No Hair,Female Characters,,Deceased Characters,10.0,May-74,1974.0
3155,57234,Slifer,\/Slifer_(Earth-616),Secret Identity,Bad Characters,Red Eyes,No Hair,Male Characters,,Living Characters,10.0,Feb-74,1974.0
3156,1443,Tim Stuart,\/Tim_Stuart_(Earth-616),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,10.0,Dec-74,1974.0
3157,610409,Zenobia,\/Zenobia_(Earth-616),No Dual Identity,,,Brown Hair,Female Characters,,Living Characters,10.0,Dec-74,1974.0
3158,506893,Ann Reynolds,\/Ann_Reynolds_(Earth-616),No Dual Identity,Good Characters,,Blond Hair,Female Characters,,Living Characters,10.0,Aug-75,1975.0
3159,1870,Isis,\/Isis_(Deity)_(Earth-616),Secret Identity,Neutral Characters,,,Female Characters,,Living Characters,10.0,Sep-75,1975.0
3160,18777,Jeff Turner,\/Jeff_Turner_(Earth-616),No Dual Identity,Good Characters,,,Male Characters,,Living Characters,10.0,Aug-75,1975.0
3161,1925,Kierrok,\/Kierrok_(Earth-616),Secret Identity,Bad Characters,Yellow Eyes,,Male Characters,,Living Characters,10.0,Dec-75,1975.0
3162,506897,Raymond Corey,\/Raymond_Corey_(Earth-616),No Dual Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,10.0,Aug-75,1975.0
3163,302028,Anton Lupeski,\/Anton_Lupeski_(Earth-616),No Dual Identity,Bad Characters,,,Male Characters,,Deceased Characters,10.0,Jun-76,1976.0
3164,197538,Barry Bauman,\/Barry_Bauman_(Earth-616),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,10.0,Jun-76,1976.0
3165,534267,Harry Key,\/Harry_Key_(Earth-616),Public Identity,Bad Characters,,Red Hair,Male Characters,,Living Characters,10.0,Jul-76,1976.0
3166,14069,Rhomann Dey,\/Rhomann_Dey_(Earth-616),,Good Characters,Blue Eyes,Black Hair,Male Characters,,Deceased Characters,10.0,Sep-76,1976.0
3167,1373,Yuri Petrovitch,\/Yuri_Petrovitch_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,10.0,Aug-76,1976.0
3168,1694,Gazelle,\/Gazelle_(Scratch)_(Earth-616),Secret Identity,Good Characters,,,Female Characters,,Deceased Characters,10.0,Aug-77,1977.0
3169,657857,Harmony Whyte,\/Harmony_Whyte_(Earth-616),Public Identity,Neutral Characters,,Blond Hair,Female Characters,,Living Characters,10.0,Sep-77,1977.0
3170,70948,James Carter,\/James_Carter_(Earth-616),No Dual Identity,Good Characters,,,Male Characters,,Living Characters,10.0,Jan-77,1977.0
3171,246422,Kerwin Korman,\/Kerwin_Korman_(Earth-616),,Bad Characters,Yellow Eyes,Black Hair,Male Characters,,Living Characters,10.0,Jan-77,1977.0
3172,2432,Taurus,\/Taurus_(LMD)_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Female Characters,,Living Characters,10.0,Jul-77,1977.0
3173,41894,Nereel,\/Nereel_(Earth-616),Secret Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,10.0,Oct-78,1978.0
3174,18852,April Maye,\/April_Maye_(Earth-616),No Dual Identity,Neutral Characters,,Blond Hair,Female Characters,,Living Characters,10.0,Jul-79,1979.0
3175,116802,Charles Snow,\/Charles_Snow_(Earth-616),Public Identity,,,,Male Characters,,Living Characters,10.0,Mar-79,1979.0
3176,55867,Chip Martin,\/Chip_Martin_(Earth-616),Secret Identity,Neutral Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,10.0,Nov-79,1979.0
3177,690654,Maggie Jones,\/Maggie_Jones_(Earth-616),,,,,Female Characters,,Living Characters,10.0,Oct-79,1979.0
3178,608931,Phillip Barnett,\/Phillip_Barnett_(Earth-616),Public Identity,,,Red Hair,Male Characters,,Living Characters,10.0,Mar-79,1979.0
3179,18849,Walter Hardy,\/Walter_Hardy_(Earth-616),,Neutral Characters,,Bald,Male Characters,,Deceased Characters,10.0,Jul-79,1979.0
3180,58659,Ralph Hutchins,\/Ralph_Hutchins_(Earth-616),Secret Identity,,,Brown Hair,Male Characters,,Living Characters,10.0,Jul-80,1980.0
3181,47467,Yu-Huang,\/Yu-Huang_(Earth-616),,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,10.0,Oct-80,1980.0
3182,15407,Ahpuch,\/Ahpuch_(Earth-616),,Bad Characters,,No Hair,Male Characters,,Living Characters,10.0,Oct-82,1982.0
3183,41592,Indries Moomji,\/Indries_Moomji_(Earth-616),Secret Identity,Bad Characters,Black Eyes,Black Hair,Female Characters,,Living Characters,10.0,Oct-82,1982.0
3184,4252,Edward Cobert,\/Edward_Cobert_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Bald,Male Characters,,Living Characters,10.0,Dec-83,1983.0
3185,42807,Ian McNee,\/Ian_McNee_(Earth-616),Public Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,10.0,Jan-83,1983.0
3186,73954,Ika,\/Ika_(Earth-616),,Good Characters,,,Female Characters,,Living Characters,10.0,Jul-83,1983.0
3187,653735,Kalibar,\/Kalibar_(Earth-616),,Good Characters,,,Male Characters,,Living Characters,10.0,May-83,1983.0
3188,653716,Lavour,\/Lavour_(Earth-616),Public Identity,Bad Characters,,,Female Characters,,Living Characters,10.0,May-83,1983.0
3189,2741,Michael Silk,\/Michael_Silk_(Earth-616),Public Identity,Good Characters,Pink Eyes,White Hair,Male Characters,,Living Characters,10.0,Apr-83,1983.0
3190,653708,Moltar,\/Moltar_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Living Characters,10.0,May-83,1983.0
3191,653718,Ogeode,\/Ogeode_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Living Characters,10.0,May-83,1983.0
3192,458321,Vola,\/Vola_(Earth-616),Public Identity,Good Characters,,,Female Characters,,Deceased Characters,10.0,Oct-83,1983.0
3193,484723,Warbow,\/Warbow_(Crystalium)_(Earth-616),,Good Characters,,No Hair,Male Characters,,Living Characters,10.0,May-83,1983.0
3194,1328,Chief Examiner,\/Chief_Examiner_(Earth-616),Secret Identity,,,,Male Characters,,Living Characters,10.0,Aug-84,1984.0
3195,32550,Frank Rambeau,\/Frank_Rambeau_(Earth-616),Public Identity,Good Characters,,White Hair,Male Characters,,Living Characters,10.0,Aug-84,1984.0
3196,4050,MX39147,\/MX39147_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Deceased Characters,10.0,Feb-84,1984.0
3197,2208,Naze,\/Naze_(Earth-616),,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,10.0,Aug-84,1984.0
3198,18223,Raunch,\/Raunch_(Earth-616),Secret Identity,Bad Characters,,Red Hair,Female Characters,,Living Characters,10.0,Jun-84,1984.0
3199,247695,Silverhoof,\/Silverhoof_(Earth-616),,Good Characters,,,Male Characters,,Living Characters,10.0,Jun-84,1984.0
3200,309331,Slash,\/Slash_(Earth-616),Secret Identity,Bad Characters,,Red Hair,Female Characters,,Living Characters,10.0,Jun-84,1984.0
3201,16844,Alice Nugent,\/Alice_Nugent_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,10.0,May-85,1985.0
3202,3834,Annalee,\/Annalee_(Earth-616),No Dual Identity,,,Brown Hair,Female Characters,,Deceased Characters,10.0,Jul-85,1985.0
3203,557079,Ethan Thurm,\/Ethan_Thurm_(Earth-616),Public Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,10.0,Dec-85,1985.0
3204,249827,Flosi,\/Flosi_(Earth-616),,Good Characters,,Black Hair,Female Characters,,Living Characters,10.0,Nov-85,1985.0
3205,78093,Hydra,\/Hydra_(Olympian_Beast)_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,10.0,Jun-85,1985.0
3206,40070,Norman Webster,\/Norman_Webster_(Earth-616),,,,Blond Hair,Male Characters,,Living Characters,10.0,Oct-85,1985.0
3207,249825,Rolfe,\/Rolfe_(Asgardian)_(Earth-616),,Good Characters,,Black Hair,Male Characters,,Living Characters,10.0,Nov-85,1985.0
3208,17194,Somon,\/Somon_(Earth-616),Public Identity,,,,,,Living Characters,10.0,Jul-85,1985.0
3209,34169,Armand Martel,\/Armand_Martel_(Earth-616),No Dual Identity,Good Characters,,Bald,Male Characters,,Living Characters,10.0,Mar-86,1986.0
3210,127885,Elizabeth Guthrie,\/Elizabeth_Guthrie_(Earth-616),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,10.0,Aug-86,1986.0
3211,482638,Kaleb,\/Kaleb_(Earth-616),Public Identity,,,Blond Hair,Male Characters,,Living Characters,10.0,Oct-86,1986.0
3212,73819,Kendra Louise Price,\/Kendra_Louise_Price_(Earth-616),Secret Identity,Neutral Characters,,Red Hair,Female Characters,,Deceased Characters,10.0,Mar-86,1986.0
3213,79576,Melanie Killgrave,\/Melanie_Killgrave_(Earth-616),,,,,Female Characters,,Living Characters,10.0,Dec-86,1986.0
3214,18258,Nicholas Grossman,\/Nicholas_Grossman_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,10.0,May-86,1986.0
3215,21693,Benjamin Beckley,\/Benjamin_Beckley_(Earth-616),,,Blue Eyes,Black Hair,Male Characters,,Living Characters,10.0,Feb-87,1987.0
3216,62591,Brainstorm,\/Brainstorm_(Jimmy)_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,10.0,Dec-87,1987.0
3217,407138,Darby Dean,\/Darby_Dean_(Earth-616),Public Identity,Neutral Characters,,Black Hair,Male Characters,,Living Characters,10.0,Jan-88,1988.0
3218,1750,Grog,\/Grog_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,10.0,Apr-88,1988.0
3219,297201,Michael Berengetti,\/Michael_Berengetti_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Living Characters,10.0,Sep-88,1988.0
3220,2000,Pamela Shaw,\/Pamela_Shaw_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,10.0,Sep-88,1988.0
